icao24,callsign,latitude,longitude,altitude,velocity,timestamp
4b1880,SWR8T   ,45.5297,-80.2474,11582.4,203.57,2024-10-03 20:11:23
4b1881,SWR14V  ,41.6378,-71.6761,9304.02,254.25,2024-10-03 20:11:23
a0f4a2,DAL289  ,40.9706,-72.6368,4198.62,180.58,2024-10-03 20:11:23
a6f23d,DAL499  ,42.5209,-80.2539,10668.0,263.34,2024-10-03 20:11:23
ac1afa,SWA462  ,39.2764,-94.6673,11277.6,246.11,2024-10-03 20:11:23
3c5ee7,EWG74F  ,49.0873,8.1233,4320.54,169.87,2024-10-03 20:11:23
aa30e9,CXK167  ,35.7861,-84.154,2705.1,56.3,2024-10-03 20:11:23
a94b2e,UAL1119 ,32.97,-101.7307,10058.4,243.31,2024-10-03 20:11:23
46b82a,AEE7PT  ,41.218,3.189,10668.0,207.64,2024-10-03 20:11:23
a34291,UPS5328 ,30.7148,-82.1529,2080.26,143.58,2024-10-03 20:11:23
46b82f,AEE665  ,40.3388,20.9237,10668.0,232.95,2024-10-03 20:11:23
ae5ad5,SHINR29 ,30.5105,-97.9957,662.94,47.63,2024-10-03 20:11:23
a8a87e,UAL928  ,44.8111,-83.7795,11590.02,200.91,2024-10-03 20:11:23
3c5ef0,EWG16R  ,53.5171,9.425,2377.44,124.56,2024-10-03 20:11:23
ac8fbd,N9083Z  ,40.6246,-78.2114,6705.6,99.43,2024-10-03 20:11:54
a23582,N241UK  ,33.4456,-116.6132,4465.32,49.65,2024-10-03 20:11:54
4b1804,SWR28L  ,50.9814,0.517,5158.74,159.42,2024-10-03 20:11:54
4b1808,SWR2075 ,44.388,2.6966,9989.82,233.71,2024-10-03 20:11:54
4b1800,SWR181V ,43.0834,14.9746,11582.4,224.9,2024-10-03 20:11:54
aaef60,AAL311  ,42.8197,-101.8845,11574.78,201.88,2024-10-03 20:11:54
4952ca,TAP556  ,44.269,-3.9482,10965.18,227.49,2024-10-03 20:11:54
4952cb,TAP574  ,49.4622,5.4234,9761.22,226.21,2024-10-03 20:11:54
4952cd,TAP755  ,44.8581,-3.8207,11277.6,242.63,2024-10-03 20:11:54
a3a575,JBU1955 ,39.3963,-76.6419,3604.26,136.64,2024-10-03 20:11:54
ad3c16,AAL2124 ,33.9766,-116.2147,10584.18,244.75,2024-10-03 20:11:54
a5954e,UAL2673 ,36.0794,-93.4905,10363.2,216.58,2024-10-03 20:11:54
ace6b9,N930LX  ,30.5829,-86.9306,9448.8,173.35,2024-10-03 20:11:54
a1befc,UAL469  ,38.3551,-104.3694,11582.4,233.71,2024-10-03 20:11:54
a97808,N709WY  ,28.9873,-83.3619,5234.94,148.3,2024-10-03 20:11:54
a808d7,ATN3308 ,34.9841,-80.8231,1173.48,95.11,2024-10-03 20:11:54
4952c1,TAP534  ,51.5159,12.403,6797.04,175.05,2024-10-03 20:11:54
4952c5,TAP74NA ,49.2426,1.2346,11582.4,223.78,2024-10-03 20:11:54
4952c6,TAP783  ,53.3499,7.5698,10972.8,246.54,2024-10-03 20:11:54
ac83aa,N905VR  ,37.3066,-105.4541,10698.48,250.77,2024-10-03 20:11:54
4952c8,TAP86VC ,40.4354,-2.3287,11894.82,224.71,2024-10-03 20:11:54
a2ded8,SWA3530 ,33.5559,-78.0301,12496.8,221.93,2024-10-03 20:11:54
39de41,TVF70WG ,47.5838,4.4393,8138.16,226.15,2024-10-03 20:11:54
3c6669,DLH43U  ,39.5915,-8.562,5905.5,200.23,2024-10-03 20:11:54
3c6667,DLH05U  ,41.361,-6.9672,10668.0,240.15,2024-10-03 20:11:54
44028c,EJU4588 ,43.5418,-4.5207,10980.42,215.12,2024-10-03 20:11:54
4acb01,NSZ3659 ,46.9308,8.0491,10972.8,238.48,2024-10-03 20:11:54
ad564b,N959CC  ,37.9033,-87.1193,13106.4,177.27,2024-10-03 20:11:54
a61815,N492FT  ,36.1965,-95.4459,13716.0,223.27,2024-10-03 20:11:54
51116f,MBU6513 ,46.3878,10.7389,9738.36,256.96,2024-10-03 20:11:54
4bc8c3,PGT740  ,32.6781,30.9969,10050.78,227.9,2024-10-03 20:11:54
40814c,GLMHA   ,48.9655,-1.3053,13098.78,237.3,2024-10-03 20:11:54
abf008,SWA3650 ,38.8528,-99.8286,10363.2,224.3,2024-10-03 20:11:54
511171,MBU6891 ,53.3508,10.4234,3451.86,140.45,2024-10-03 20:11:54
511170,MBU6003 ,53.3173,10.7857,4686.3,164.7,2024-10-03 20:11:54
a46e8c,DOW385  ,42.3684,-86.6201,7315.2,129.18,2024-10-03 20:11:54
3c6672,DLH3WY  ,38.643,12.9019,10668.0,223.54,2024-10-03 20:11:54
a8e37c,DAL3115 ,27.7329,-82.8566,1516.38,138.28,2024-10-03 20:11:54
a1b2ee,JBU52   ,38.1677,-75.3782,11567.16,240.24,2024-10-03 20:11:54
ac101f,SWA1136 ,40.4339,-74.5332,2994.66,156.51,2024-10-03 20:11:54
a2d2da,N281MW  ,42.7263,-77.2487,5234.94,205.42,2024-10-03 20:11:54
ad90a3,AAL927  ,26.5432,-79.8473,3230.88,163.2,2024-10-03 20:11:54
471efc,WMT20QC ,39.5217,1.4763,11277.6,210.2,2024-10-03 20:11:54
a798ad,WMN589  ,27.777,-82.5662,1066.8,103.31,2024-10-03 20:11:54
a4d84d,CTL105  ,42.7488,-86.5444,2735.58,87.53,2024-10-03 20:11:54
a88072,NKS1237 ,31.608,-82.1418,10972.8,245.99,2024-10-03 20:11:54
a94b50,UAL378  ,40.1603,-96.3423,10363.2,219.14,2024-10-03 20:11:54
a88bde,NOAA65  ,34.6103,-83.7099,6705.6,127.33,2024-10-03 20:11:54
440248,EJU87TQ ,45.9957,-2.8687,8488.68,207.96,2024-10-03 20:11:54
4b1880,SWR8T   ,45.5064,-80.3291,11582.4,203.96,2024-10-03 20:11:54
4b1881,SWR14V  ,41.5709,-71.7223,9083.04,256.55,2024-10-03 20:11:54
a0f4a2,DAL289  ,40.9553,-72.6976,3970.02,161.71,2024-10-03 20:11:54
a6f23d,DAL499  ,42.5271,-80.1543,10668.0,263.3,2024-10-03 20:11:54
ac1afa,SWA462  ,39.2649,-94.5768,11277.6,246.11,2024-10-03 20:11:54
3c5ee7,EWG74F  ,49.0522,8.1841,4236.72,169.48,2024-10-03 20:11:54
aa30e9,CXK167  ,35.7829,-84.1339,2705.1,56.65,2024-10-03 20:11:54
a94b2e,UAL1119 ,32.9133,-101.6843,10058.4,243.73,2024-10-03 20:11:54
46b82a,AEE7PT  ,41.2247,3.1118,10668.0,208.73,2024-10-03 20:11:54
a34291,UPS5328 ,30.6898,-82.1301,1920.24,138.52,2024-10-03 20:11:54
46b82f,AEE665  ,40.2971,20.9976,10668.0,238.29,2024-10-03 20:11:54
ae5ad5,SHINR29 ,30.5163,-97.9831,563.88,44.44,2024-10-03 20:11:54
a8a87e,UAL928  ,44.7704,-83.8333,11590.02,201.61,2024-10-03 20:11:54
3c5ef0,EWG16R  ,53.5011,9.4785,2164.08,123.55,2024-10-03 20:11:54
ac8fbd,N9083Z  ,40.6014,-78.2296,6705.6,99.43,2024-10-03 20:12:25
a23582,N241UK  ,33.4456,-116.6132,4465.32,49.65,2024-10-03 20:12:25
4b1804,SWR28L  ,51.0118,0.4756,4991.1,160.14,2024-10-03 20:12:25
4b1808,SWR2075 ,44.4223,2.7687,9837.42,232.28,2024-10-03 20:12:25
4b1800,SWR181V ,43.1174,14.9022,11582.4,225.33,2024-10-03 20:12:25
aaef60,AAL311  ,42.8289,-101.9591,11590.02,202.39,2024-10-03 20:12:25
4952ca,TAP556  ,44.3172,-3.8979,10972.8,227.08,2024-10-03 20:12:25
4952cb,TAP574  ,49.4768,5.5154,9768.84,227.09,2024-10-03 20:12:25
4952cd,TAP755  ,44.817,-3.8781,11277.6,242.63,2024-10-03 20:12:25
a3a575,JBU1955 ,39.3579,-76.6453,3604.26,135.62,2024-10-03 20:12:25
ad3c16,AAL2124 ,33.9606,-116.1522,10454.64,241.65,2024-10-03 20:12:25
a5954e,UAL2673 ,36.0364,-93.5397,10363.2,216.58,2024-10-03 20:12:25
ace6b9,N930LX  ,30.5703,-86.8775,9448.8,173.98,2024-10-03 20:12:25
a1befc,UAL469  ,38.3367,-104.4471,11582.4,233.71,2024-10-03 20:12:25
a97808,N709WY  ,28.9432,-83.334,4937.76,147.85,2024-10-03 20:12:25
a808d7,ATN3308 ,34.9828,-80.8477,1165.86,96.95,2024-10-03 20:12:25
4952c1,TAP534  ,51.5317,12.4599,6621.78,171.42,2024-10-03 20:12:25
4952c5,TAP74NA ,49.2946,1.2944,11582.4,223.78,2024-10-03 20:12:25
4952c6,TAP783  ,53.2964,7.5012,10972.8,246.54,2024-10-03 20:12:25
ac83aa,N905VR  ,37.3415,-105.5308,10546.08,250.34,2024-10-03 20:12:25
4952c8,TAP86VC ,40.4134,-2.4038,11887.2,225.38,2024-10-03 20:12:25
a2ded8,SWA3530 ,33.6031,-78.0229,12496.8,221.93,2024-10-03 20:12:25
39de41,TVF70WG ,47.6189,4.3707,7993.38,225.84,2024-10-03 20:12:25
3c6669,DLH43U  ,39.5459,-8.6034,5715.0,198.67,2024-10-03 20:12:25
3c6667,DLH05U  ,41.3143,-7.0141,10675.62,240.97,2024-10-03 20:12:25
44028c,EJU4588 ,43.5955,-4.4848,10972.8,214.66,2024-10-03 20:12:25
4acb01,NSZ3659 ,46.9874,8.0995,10972.8,238.04,2024-10-03 20:12:25
ad564b,N959CC  ,37.8937,-87.18,13106.4,177.27,2024-10-03 20:12:25
a61815,N492FT  ,36.1965,-95.368,13716.0,223.78,2024-10-03 20:12:25
51116f,MBU6513 ,46.4484,10.7428,9738.36,256.96,2024-10-03 20:12:25
4bc8c3,PGT740  ,32.6226,31.003,10050.78,227.85,2024-10-03 20:12:25
40814c,GLMHA   ,49.0184,-1.2889,13083.54,233.67,2024-10-03 20:12:25
abf008,SWA3650 ,38.8528,-99.8286,10363.2,224.3,2024-10-03 20:12:25
511171,MBU6891 ,53.3507,10.3612,3284.22,136.84,2024-10-03 20:12:25
511170,MBU6003 ,53.3269,10.7134,4419.6,164.27,2024-10-03 20:12:25
a46e8c,DOW385  ,42.3877,-86.662,7315.2,129.18,2024-10-03 20:12:25
3c6672,DLH3WY  ,38.5823,12.9326,10675.62,223.54,2024-10-03 20:12:25
a8e37c,DAL3115 ,27.7121,-82.8228,1524.0,139.98,2024-10-03 20:12:25
a1b2ee,JBU52   ,38.2302,-75.3405,11422.38,239.56,2024-10-03 20:12:25
ac101f,SWA1136 ,40.4446,-74.4793,2994.66,154.39,2024-10-03 20:12:25
a2d2da,N281MW  ,42.7046,-77.179,4892.04,201.03,2024-10-03 20:12:25
ad90a3,AAL927  ,26.5005,-79.8675,3048.0,157.46,2024-10-03 20:12:25
471efc,WMT20QC ,39.5084,1.3975,11277.6,211.2,2024-10-03 20:12:25
a798ad,WMN589  ,27.8017,-82.5477,899.16,102.31,2024-10-03 20:12:25
a4d84d,CTL105  ,42.7402,-86.5117,2712.72,90.81,2024-10-03 20:12:25
a88072,NKS1237 ,31.544,-82.1117,10972.8,245.35,2024-10-03 20:12:25
a94b50,UAL378  ,40.1482,-96.4156,10363.2,218.96,2024-10-03 20:12:25
a88bde,NOAA65  ,34.6425,-83.7174,6705.6,127.33,2024-10-03 20:12:25
440248,EJU87TQ ,46.0429,-2.829,8153.4,203.19,2024-10-03 20:12:25
4b1880,SWR8T   ,45.489,-80.3897,11582.4,203.96,2024-10-03 20:12:25
4b1881,SWR14V  ,41.5079,-71.7654,8724.9,256.08,2024-10-03 20:12:25
a0f4a2,DAL289  ,40.9411,-72.7528,3771.9,156.99,2024-10-03 20:12:25
a6f23d,DAL499  ,42.533,-80.0596,10668.0,263.3,2024-10-03 20:12:25
ac1afa,SWA462  ,39.2534,-94.4879,11277.6,245.69,2024-10-03 20:12:25
3c5ee7,EWG74F  ,49.0222,8.2359,4130.04,168.03,2024-10-03 20:12:25
aa30e9,CXK167  ,35.7795,-84.1158,2705.1,56.5,2024-10-03 20:12:25
a94b2e,UAL1119 ,32.8593,-101.6403,10058.4,243.44,2024-10-03 20:12:25
46b82a,AEE7PT  ,41.2303,3.0472,10668.0,208.1,2024-10-03 20:12:25
a34291,UPS5328 ,30.6525,-82.0943,1706.88,136.22,2024-10-03 20:12:25
46b82f,AEE665  ,40.2566,21.0695,10668.0,237.68,2024-10-03 20:12:25
ae5ad5,SHINR29 ,30.5095,-97.9738,510.54,31.34,2024-10-03 20:12:25
a8a87e,UAL928  ,44.7283,-83.8887,11582.4,202.36,2024-10-03 20:12:25
3c5ef0,EWG16R  ,53.4862,9.5302,1965.96,123.09,2024-10-03 20:12:25
ac8fbd,N9083Z  ,40.5826,-78.2444,6705.6,99.43,2024-10-03 20:12:53
a23582,N241UK  ,33.4456,-116.6132,4465.32,49.65,2024-10-03 20:12:53
4b1804,SWR28L  ,51.0404,0.4365,4876.8,159.75,2024-10-03 20:12:53
4b1808,SWR2075 ,44.453,2.8329,9707.88,234.14,2024-10-03 20:12:53
4b1800,SWR181V ,43.1433,14.847,11582.4,227.19,2024-10-03 20:12:53
aaef60,AAL311  ,42.8369,-102.0243,11590.02,201.37,2024-10-03 20:12:53
4952ca,TAP556  ,44.3641,-3.8488,10972.8,227.08,2024-10-03 20:12:53
4952cb,TAP574  ,49.4896,5.5965,9768.84,227.47,2024-10-03 20:12:53
4952cd,TAP755  ,44.7723,-3.9406,11269.98,243.36,2024-10-03 20:12:53
a3a575,JBU1955 ,39.3291,-76.6478,3604.26,136.13,2024-10-03 20:12:53
ad3c16,AAL2124 ,33.9415,-116.0775,10302.24,240.51,2024-10-03 20:12:53
a5954e,UAL2673 ,35.9982,-93.5832,10363.2,216.95,2024-10-03 20:12:53
ace6b9,N930LX  ,30.5596,-86.8325,9448.8,173.98,2024-10-03 20:12:53
a1befc,UAL469  ,38.3195,-104.5193,11582.4,233.71,2024-10-03 20:12:53
a97808,N709WY  ,28.9162,-83.3168,4747.26,147.4,2024-10-03 20:12:53
a808d7,ATN3308 ,34.9919,-80.876,1181.1,96.7,2024-10-03 20:12:53
4952c1,TAP534  ,51.5473,12.5272,6416.04,170.46,2024-10-03 20:12:53
4952c5,TAP74NA ,49.3399,1.3468,11590.02,223.58,2024-10-03 20:12:53
4952c6,TAP783  ,53.253,7.4457,10972.8,246.63,2024-10-03 20:12:53
ac83aa,N905VR  ,37.3636,-105.5929,10424.16,250.96,2024-10-03 20:12:53
4952c8,TAP86VC ,40.3958,-2.464,11887.2,225.38,2024-10-03 20:12:53
a2ded8,SWA3530 ,33.6613,-78.0141,12496.8,221.93,2024-10-03 20:12:53
39de41,TVF70WG ,47.6531,4.3037,7848.6,224.09,2024-10-03 20:12:53
3c6669,DLH43U  ,39.504,-8.6413,5532.12,196.82,2024-10-03 20:12:53
3c6667,DLH05U  ,41.2636,-7.0651,10675.62,240.87,2024-10-03 20:12:53
44028c,EJU4588 ,43.6449,-4.4516,10972.8,214.66,2024-10-03 20:12:53
4acb01,NSZ3659 ,47.0307,8.1385,10972.8,238.58,2024-10-03 20:12:53
ad564b,N959CC  ,37.8869,-87.2237,13106.4,177.27,2024-10-03 20:12:53
a61815,N492FT  ,36.1964,-95.2954,13716.0,225.33,2024-10-03 20:12:53
51116f,MBU6513 ,46.5173,10.7482,9669.78,258.56,2024-10-03 20:12:53
4bc8c3,PGT740  ,32.5665,31.0092,10050.78,227.85,2024-10-03 20:12:53
40814c,GLMHA   ,49.0798,-1.2697,12832.08,230.03,2024-10-03 20:12:53
abf008,SWA3650 ,38.8528,-99.8286,10363.2,224.3,2024-10-03 20:12:53
511171,MBU6891 ,53.3506,10.3044,3086.1,136.84,2024-10-03 20:12:53
511170,MBU6003 ,53.335,10.6506,4236.72,160.93,2024-10-03 20:12:53
a46e8c,DOW385  ,42.4047,-86.6987,7315.2,128.91,2024-10-03 20:12:53
3c6672,DLH3WY  ,38.5294,12.9592,10675.62,224.02,2024-10-03 20:12:53
a8e37c,DAL3115 ,27.7041,-82.784,1524.0,140.39,2024-10-03 20:12:53
a1b2ee,JBU52   ,38.2828,-75.3091,11300.46,237.94,2024-10-03 20:12:53
ac101f,SWA1136 ,40.4553,-74.4389,2994.66,153.75,2024-10-03 20:12:53
a2d2da,N281MW  ,42.6857,-77.1181,4632.96,194.82,2024-10-03 20:12:53
ad90a3,AAL927  ,26.4677,-79.8829,2903.22,153.07,2024-10-03 20:12:53
471efc,WMT20QC ,39.4976,1.3342,11277.6,212.32,2024-10-03 20:12:53
a798ad,WMN589  ,27.8236,-82.5346,800.1,94.14,2024-10-03 20:12:53
a4d84d,CTL105  ,42.7338,-86.4819,2735.58,88.2,2024-10-03 20:12:53
a88072,NKS1237 ,31.4939,-82.1009,10972.8,241.49,2024-10-03 20:12:53
a94b50,UAL378  ,40.1387,-96.4726,10363.2,218.96,2024-10-03 20:12:53
a88bde,NOAA65  ,34.6696,-83.7237,6705.6,127.33,2024-10-03 20:12:53
440248,EJU87TQ ,46.083,-2.7949,7955.28,196.04,2024-10-03 20:12:53
4b1880,SWR8T   ,45.4691,-80.4589,11582.4,204.44,2024-10-03 20:12:53
4b1881,SWR14V  ,41.4507,-71.8045,8366.76,252.86,2024-10-03 20:12:53
a0f4a2,DAL289  ,40.9283,-72.7923,3611.88,157.12,2024-10-03 20:12:53
a6f23d,DAL499  ,42.5387,-79.9667,10668.0,263.25,2024-10-03 20:12:53
ac1afa,SWA462  ,39.2434,-94.4114,11277.6,245.6,2024-10-03 20:12:53
3c5ee7,EWG74F  ,48.9972,8.279,3970.02,166.19,2024-10-03 20:12:53
aa30e9,CXK167  ,35.777,-84.0995,2697.48,57.31,2024-10-03 20:12:53
a94b2e,UAL1119 ,32.8134,-101.6029,10058.4,243.86,2024-10-03 20:12:53
46b82a,AEE7PT  ,41.2367,2.9716,10668.0,207.59,2024-10-03 20:12:53
a34291,UPS5328 ,30.6256,-82.068,1546.86,133.98,2024-10-03 20:12:53
46b82f,AEE665  ,40.2202,21.1337,10668.0,236.13,2024-10-03 20:12:53
ae5ad5,SHINR29 ,30.5049,-97.972,419.1,17.41,2024-10-03 20:12:53
a8a87e,UAL928  ,44.6922,-83.9363,11582.4,203.09,2024-10-03 20:12:53
3c5ef0,EWG16R  ,53.4748,9.574,1821.18,118.35,2024-10-03 20:12:53
ac8fbd,N9083Z  ,40.5717,-78.2529,6705.6,99.43,2024-10-03 20:13:07
a23582,N241UK  ,33.4456,-116.6132,4465.32,49.65,2024-10-03 20:13:07
4b1804,SWR28L  ,51.0584,0.4118,4876.8,159.03,2024-10-03 20:13:07
4b1808,SWR2075 ,44.4704,2.8696,9631.68,236.85,2024-10-03 20:13:07
4b1800,SWR181V ,43.1582,14.8152,11582.4,228.33,2024-10-03 20:13:07
aaef60,AAL311  ,42.841,-102.0572,11597.64,200.78,2024-10-03 20:13:07
4952ca,TAP556  ,44.3828,-3.8293,10972.8,226.77,2024-10-03 20:13:07
4952cb,TAP574  ,49.4968,5.6428,9761.22,227.97,2024-10-03 20:13:07
4952cd,TAP755  ,44.7461,-3.977,11277.6,243.73,2024-10-03 20:13:07
a3a575,JBU1955 ,39.3121,-76.6492,3604.26,136.64,2024-10-03 20:13:07
ad3c16,AAL2124 ,33.9307,-116.0351,10218.42,240.02,2024-10-03 20:13:07
a5954e,UAL2673 ,35.9767,-93.6079,10363.2,216.6,2024-10-03 20:13:07
ace6b9,N930LX  ,30.553,-86.8049,9448.8,173.98,2024-10-03 20:13:07
a1befc,UAL469  ,38.3109,-104.5555,11582.4,233.37,2024-10-03 20:13:07
a97808,N709WY  ,28.9162,-83.3168,4747.26,147.4,2024-10-03 20:13:07
a808d7,ATN3308 ,35.0035,-80.8835,1173.48,95.02,2024-10-03 20:13:07
4952c1,TAP534  ,51.5548,12.5588,6271.26,169.98,2024-10-03 20:13:07
4952c5,TAP74NA ,49.3614,1.3718,11582.4,223.99,2024-10-03 20:13:07
4952c6,TAP783  ,53.229,7.415,10972.8,246.54,2024-10-03 20:13:07
ac83aa,N905VR  ,37.3741,-105.6291,10355.58,251.67,2024-10-03 20:13:07
4952c8,TAP86VC ,40.3857,-2.4981,11887.2,225.08,2024-10-03 20:13:07
a2ded8,SWA3530 ,33.6957,-78.0089,12496.8,222.5,2024-10-03 20:13:07
39de41,TVF70WG ,47.6715,4.2676,7772.4,222.96,2024-10-03 20:13:07
3c6669,DLH43U  ,39.4849,-8.6586,5455.92,196.65,2024-10-03 20:13:07
3c6667,DLH05U  ,41.2349,-7.0939,10675.62,241.28,2024-10-03 20:13:07
44028c,EJU4588 ,43.6655,-4.4378,10972.8,214.66,2024-10-03 20:13:07
4acb01,NSZ3659 ,47.0546,8.16,10972.8,238.14,2024-10-03 20:13:07
ad564b,N959CC  ,37.8822,-87.2528,13106.4,177.27,2024-10-03 20:13:07
a61815,N492FT  ,36.1963,-95.2621,13716.0,225.84,2024-10-03 20:13:07
51116f,MBU6513 ,46.5566,10.7597,9585.96,258.22,2024-10-03 20:13:07
4bc8c3,PGT740  ,32.5372,31.0124,10050.78,229.38,2024-10-03 20:13:07
40814c,GLMHA   ,49.1153,-1.2587,12694.92,228.82,2024-10-03 20:13:07
abf008,SWA3650 ,38.8528,-99.8286,10363.2,224.3,2024-10-03 20:13:07
511171,MBU6891 ,53.3506,10.2778,2994.66,137.36,2024-10-03 20:13:07
511170,MBU6003 ,53.3384,10.6163,4114.8,160.78,2024-10-03 20:13:07
a46e8c,DOW385  ,42.4133,-86.7174,7315.2,128.91,2024-10-03 20:13:07
3c6672,DLH3WY  ,38.5039,12.972,10668.0,224.02,2024-10-03 20:13:07
a8e37c,DAL3115 ,27.7087,-82.7637,1524.0,134.48,2024-10-03 20:13:07
a1b2ee,JBU52   ,38.3119,-75.2916,11285.22,237.94,2024-10-03 20:13:07
ac101f,SWA1136 ,40.4622,-74.4131,2994.66,153.27,2024-10-03 20:13:07
a2d2da,N281MW  ,42.6758,-77.0862,4503.42,191.57,2024-10-03 20:13:07
ad90a3,AAL927  ,26.4506,-79.891,2804.16,151.92,2024-10-03 20:13:07
471efc,WMT20QC ,39.4912,1.2961,11277.6,212.71,2024-10-03 20:13:07
a798ad,WMN589  ,27.8321,-82.5339,784.86,89.0,2024-10-03 20:13:07
a4d84d,CTL105  ,42.7307,-86.4683,2735.58,88.51,2024-10-03 20:13:07
a88072,NKS1237 ,31.4635,-82.1026,10980.42,239.35,2024-10-03 20:13:07
a94b50,UAL378  ,40.1296,-96.5278,10363.2,218.85,2024-10-03 20:13:07
a88bde,NOAA65  ,34.6858,-83.7275,6705.6,127.33,2024-10-03 20:13:07
440248,EJU87TQ ,46.1022,-2.7784,7886.7,191.45,2024-10-03 20:13:07
4b1880,SWR8T   ,45.4565,-80.5025,11582.4,204.16,2024-10-03 20:13:07
4b1881,SWR14V  ,41.4265,-71.821,8206.74,252.17,2024-10-03 20:13:07
a0f4a2,DAL289  ,40.9148,-72.8117,3596.64,157.05,2024-10-03 20:13:07
a6f23d,DAL499  ,42.5415,-79.9209,10668.0,263.21,2024-10-03 20:13:07
ac1afa,SWA462  ,39.2388,-94.376,11277.6,245.6,2024-10-03 20:13:07
3c5ee7,EWG74F  ,48.981,8.3069,3848.1,164.74,2024-10-03 20:13:07
aa30e9,CXK167  ,35.7751,-84.0898,2697.48,56.4,2024-10-03 20:13:07
a94b2e,UAL1119 ,32.7898,-101.5838,10058.4,243.86,2024-10-03 20:13:07
46b82a,AEE7PT  ,41.2401,2.932,10668.0,207.64,2024-10-03 20:13:07
a34291,UPS5328 ,30.6121,-82.0549,1463.04,132.59,2024-10-03 20:13:07
46b82f,AEE665  ,40.2038,21.1627,10660.38,235.83,2024-10-03 20:13:07
ae5ad5,SHINR29 ,30.5036,-97.9715,388.62,10.42,2024-10-03 20:13:07
a8a87e,UAL928  ,44.6732,-83.9612,11590.02,203.46,2024-10-03 20:13:07
3c5ef0,EWG16R  ,53.475,9.6009,1752.6,114.54,2024-10-03 20:13:07
ac8fbd,N9083Z  ,40.5355,-78.2814,6705.6,99.43,2024-10-03 20:13:59
a23582,N241UK  ,33.4456,-116.6132,4465.32,49.65,2024-10-03 20:13:59
4b1804,SWR28L  ,51.1105,0.3403,4663.44,156.13,2024-10-03 20:13:59
4b1808,SWR2075 ,44.5345,3.0052,9364.98,239.14,2024-10-03 20:13:59
4b1800,SWR181V ,43.2138,14.6962,11582.4,228.33,2024-10-03 20:13:59
aaef60,AAL311  ,42.8555,-102.1774,11597.64,199.09,2024-10-03 20:13:59
4952ca,TAP556  ,44.4666,-3.742,10972.8,226.36,2024-10-03 20:13:59
4952cb,TAP574  ,49.5193,5.7884,9753.6,228.85,2024-10-03 20:13:59
4952cd,TAP755  ,44.6645,-4.0897,11285.22,243.01,2024-10-03 20:13:59
a3a575,JBU1955 ,39.2534,-76.6543,3444.24,137.16,2024-10-03 20:13:59
ad3c16,AAL2124 ,33.898,-115.9081,9966.96,240.17,2024-10-03 20:13:59
a5954e,UAL2673 ,35.9073,-93.6869,10363.2,216.95,2024-10-03 20:13:59
ace6b9,N930LX  ,30.5331,-86.7215,9448.8,164.87,2024-10-03 20:13:59
a1befc,UAL469  ,38.2812,-104.6798,11582.4,233.37,2024-10-03 20:13:59
a97808,N709WY  ,28.8389,-83.2677,4229.1,146.0,2024-10-03 20:13:59
a808d7,ATN3308 ,35.0415,-80.9078,1120.14,91.6,2024-10-03 20:13:59
4952c1,TAP534  ,51.5769,12.6523,5890.26,168.35,2024-10-03 20:13:59
4952c5,TAP74NA ,49.4345,1.4565,11582.4,223.68,2024-10-03 20:13:59
4952c6,TAP783  ,53.1438,7.306,10972.8,246.63,2024-10-03 20:13:59
ac83aa,N905VR  ,37.41,-105.7643,10096.5,252.64,2024-10-03 20:13:59
4952c8,TAP86VC ,40.355,-2.6274,11887.2,222.86,2024-10-03 20:13:59
a2ded8,SWA3530 ,33.7986,-77.9933,12496.8,222.5,2024-10-03 20:13:59
39de41,TVF70WG ,47.7347,4.1435,7498.08,218.23,2024-10-03 20:13:59
3c6669,DLH43U  ,39.4092,-8.727,5143.5,192.69,2024-10-03 20:13:59
3c6667,DLH05U  ,41.1587,-7.1701,10675.62,242.0,2024-10-03 20:13:59
44028c,EJU4588 ,43.7474,-4.3823,10965.18,215.35,2024-10-03 20:13:59
4acb01,NSZ3659 ,47.1455,8.2417,10972.8,238.14,2024-10-03 20:13:59
ad564b,N959CC  ,37.867,-87.3495,13106.4,177.37,2024-10-03 20:13:59
a61815,N492FT  ,36.196,-95.1354,13716.0,227.39,2024-10-03 20:13:59
51116f,MBU6513 ,46.6695,10.8083,9304.02,260.19,2024-10-03 20:13:59
4bc8c3,PGT740  ,32.4386,31.0234,10050.78,234.6,2024-10-03 20:13:59
40814c,GLMHA   ,49.2131,-1.2282,12313.92,228.42,2024-10-03 20:13:59
abf008,SWA3650 ,38.8554,-100.5852,10363.2,221.21,2024-10-03 20:13:59
511171,MBU6891 ,53.3503,10.1675,2667.0,133.24,2024-10-03 20:13:59
511170,MBU6003 ,53.3387,10.493,3695.7,159.48,2024-10-03 20:13:59
a46e8c,DOW385  ,42.4449,-86.7862,7315.2,128.91,2024-10-03 20:13:59
3c6672,DLH3WY  ,38.4183,13.015,10668.0,224.5,2024-10-03 20:13:59
a8e37c,DAL3115 ,27.7234,-82.7059,1478.28,115.19,2024-10-03 20:13:59
a1b2ee,JBU52   ,38.4002,-75.2387,11277.6,239.34,2024-10-03 20:13:59
ac101f,SWA1136 ,40.4841,-74.3323,2750.82,150.19,2024-10-03 20:13:59
a2d2da,N281MW  ,42.6435,-76.9828,4053.84,183.74,2024-10-03 20:13:59
ad90a3,AAL927  ,26.3845,-79.9222,2446.02,148.21,2024-10-03 20:13:59
